11/09/2022,08:00:01,TH-Suporte,26.4,61
11/09/2022,09:00:01,TH-Ypioca,28.9,59
11/09/2022,09:00:02,TH-Suporte,26.4,61
11/09/2022,10:00:01,TH-Ypioca,28.9,59
11/09/2022,10:00:02,TH-Suporte,26.4,61
11/09/2022,11:00:01,TH-Suporte,26.4,61
11/09/2022,11:00:01,TH-Ypioca,28.9,59
11/09/2022,12:00:01,TH-Ypioca,28.9,59
11/09/2022,12:00:02,TH-Suporte,26.4,61
11/09/2022,13:00:01,TH-Ypioca,29.3,59
11/09/2022,13:00:02,TH-Suporte,26.4,61
11/09/2022,14:00:02,TH-Ypioca,29.3,59
11/09/2022,14:00:02,TH-Suporte,26.9,61
11/09/2022,15:00:01,TH-Ypioca,29.3,59
11/09/2022,15:00:02,TH-Suporte,26.9,61
11/09/2022,16:00:01,TH-Ypioca,29.3,59
11/09/2022,16:00:02,TH-Suporte,26.9,61
11/09/2022,17:00:02,TH-Ypioca,29.5,59
11/09/2022,17:00:02,TH-Suporte,26.9,61
11/09/2022,18:00:01,TH-Suporte,26.9,61
11/09/2022,18:00:01,TH-Ypioca,29.5,59
11/09/2022,19:00:01,TH-Ypioca,29.5,59
11/09/2022,19:00:02,TH-Suporte,26.9,61
12/09/2022,07:03:58,TH-Ypioca,29.0,59
12/09/2022,07:03:58,TH-Suporte,26.8,60
12/09/2022,08:00:02,TH-Suporte,26.8,60
12/09/2022,08:00:02,TH-Ypioca,29.0,59
12/09/2022,09:00:01,TH-Ypioca,27.2,55
12/09/2022,09:00:02,TH-Suporte,25.6,57
12/09/2022,10:00:01,TH-Ypioca,26.1,60
12/09/2022,10:00:02,TH-Suporte,25.0,55
12/09/2022,11:00:01,TH-Ypioca,26.1,60
12/09/2022,11:00:01,TH-Suporte,25.0,55
12/09/2022,12:00:01,TH-Ypioca,25.9,60
12/09/2022,12:00:01,TH-Suporte,25.0,55
12/09/2022,13:00:02,TH-Ypioca,27.7,60
12/09/2022,13:00:02,TH-Suporte,25.0,55
12/09/2022,14:00:01,TH-Ypioca,26.0,67
12/09/2022,14:00:01,TH-Suporte,24.5,57
12/09/2022,15:00:01,TH-Ypioca,25.7,65
12/09/2022,15:00:01,TH-Suporte,24.8,58
12/09/2022,16:00:01,TH-Ypioca,25.8,65
12/09/2022,16:00:01,TH-Suporte,24.8,58
12/09/2022,17:00:01,TH-Ypioca,27.2,63
12/09/2022,17:00:01,TH-Suporte,24.8,58
12/09/2022,18:00:01,TH-Suporte,24.6,64
12/09/2022,18:00:01,TH-Ypioca,27.2,63
12/09/2022,19:00:01,TH-Ypioca,27.2,63
12/09/2022,19:00:01,TH-Suporte,25.2,61
13/09/2022,07:03:52,TH-Ypioca,28.3,60
13/09/2022,07:03:52,TH-Suporte,26.4,61
13/09/2022,08:00:05,TH-Ypioca,28.5,59
13/09/2022,08:00:06,TH-Suporte,26.4,61
13/09/2022,09:00:01,TH-Ypioca,26.4,44
13/09/2022,09:00:02,TH-Suporte,24.2,45
13/09/2022,10:00:01,TH-Ypioca,26.0,57
13/09/2022,10:00:01,TH-Suporte,24.2,45
13/09/2022,11:00:01,TH-Ypioca,27.0,59
13/09/2022,11:00:02,TH-Suporte,23.6,51
13/09/2022,12:00:01,TH-Ypioca,26.0,62
13/09/2022,12:00:02,TH-Suporte,24.0,57
13/09/2022,13:00:01,TH-Ypioca,27.4,59
13/09/2022,13:00:02,TH-Suporte,24.2,56
13/09/2022,14:00:01,TH-Ypioca,26.8,55
13/09/2022,14:00:02,TH-Suporte,24.3,62
13/09/2022,15:00:01,TH-Ypioca,26.7,61
13/09/2022,15:00:01,TH-Suporte,24.4,62
13/09/2022,16:00:01,TH-Ypioca,26.7,61
13/09/2022,16:00:02,TH-Suporte,24.3,58
13/09/2022,17:00:01,TH-Ypioca,26.3,64
13/09/2022,17:00:02,TH-Suporte,24.3,58
13/09/2022,18:00:01,TH-Ypioca,26.0,70
13/09/2022,18:00:02,TH-Suporte,24.9,58
13/09/2022,19:00:01,TH-Ypioca,27.1,67
13/09/2022,19:00:01,TH-Suporte,25.3,58
14/09/2022,07:04:20,TH-Ypioca,28.2,61
14/09/2022,07:04:20,TH-Suporte,26.3,60
14/09/2022,08:00:01,TH-Ypioca,28.8,60
14/09/2022,08:00:01,TH-Suporte,26.3,60
14/09/2022,09:00:01,TH-Ypioca,26.5,51
14/09/2022,09:00:02,TH-Suporte,25.0,58
14/09/2022,10:00:01,TH-Ypioca,26.1,57
14/09/2022,10:00:02,TH-Suporte,25.0,58
14/09/2022,11:00:01,TH-Suporte,25.0,58
14/09/2022,11:00:01,TH-Ypioca,26.1,57
14/09/2022,12:00:01,TH-Ypioca,26.3,63
14/09/2022,12:00:02,TH-Suporte,24.4,59
14/09/2022,13:00:01,TH-Ypioca,27.6,59
14/09/2022,13:00:01,TH-Suporte,24.4,59
14/09/2022,14:00:01,TH-Ypioca,26.2,61
14/09/2022,14:00:02,TH-Suporte,25.1,63
14/09/2022,15:00:01,TH-Ypioca,26.2,61
14/09/2022,15:00:01,TH-Suporte,24.5,59
14/09/2022,16:00:01,TH-Ypioca,26.0,61
14/09/2022,16:00:02,TH-Suporte,24.5,59
14/09/2022,17:00:01,TH-Ypioca,25.8,67
14/09/2022,17:00:01,TH-Suporte,23.9,57
14/09/2022,18:00:01,TH-Ypioca,25.8,67
14/09/2022,18:00:01,TH-Suporte,23.9,57
14/09/2022,19:00:01,TH-Suporte,24.3,68
14/09/2022,19:00:01,TH-Ypioca,27.6,63
15/09/2022,07:04:14,406,Authentication failed,
15/09/2022,07:04:14,406,Authentication failed,
15/09/2022,07:04:19,TH-Ypioca,28.6,60
15/09/2022,07:04:19,TH-Suporte,26.2,62
15/09/2022,08:00:01,TH-Ypioca,28.7,60
15/09/2022,08:00:01,TH-Suporte,26.2,62
15/09/2022,09:00:01,TH-Ypioca,26.1,60
15/09/2022,09:00:01,TH-Suporte,25.5,63
15/09/2022,10:00:01,TH-Ypioca,25.8,54
15/09/2022,10:00:02,TH-Suporte,25.5,63
15/09/2022,11:00:01,TH-Ypioca,25.7,60
15/09/2022,11:00:01,TH-Suporte,25.5,63
15/09/2022,12:00:01,TH-Ypioca,26.1,60
15/09/2022,12:00:01,TH-Suporte,25.5,63
15/09/2022,13:00:01,TH-Ypioca,25.5,64
15/09/2022,13:00:01,TH-Suporte,25.8,64
15/09/2022,14:00:01,TH-Ypioca,22.9,56
15/09/2022,14:00:01,TH-Suporte,25.3,64
15/09/2022,15:00:01,TH-Ypioca,22.6,56
15/09/2022,15:00:01,TH-Suporte,25.3,64
15/09/2022,16:00:01,TH-Ypioca,23.2,55
15/09/2022,16:00:01,TH-Suporte,25.3,64
15/09/2022,17:00:01,TH-Ypioca,22.9,62
15/09/2022,17:00:02,TH-Suporte,24.1,52
15/09/2022,18:00:01,TH-Ypioca,22.2,64
15/09/2022,18:00:01,TH-Suporte,23.8,58
15/09/2022,19:00:01,TH-Ypioca,24.0,73
15/09/2022,19:00:01,TH-Suporte,24.4,57
16/09/2022,07:04:54,TH-Ypioca,25.3,68
16/09/2022,07:04:54,TH-Suporte,26.2,61
16/09/2022,08:00:01,TH-Ypioca,25.3,68
16/09/2022,08:00:01,TH-Suporte,26.3,61
16/09/2022,09:00:01,TH-Ypioca,24.2,66
16/09/2022,09:00:01,TH-Suporte,24.6,47
16/09/2022,10:00:01,TH-Ypioca,23.8,60
16/09/2022,10:00:02,TH-Suporte,24.6,47
16/09/2022,11:00:01,TH-Suporte,23.9,47
16/09/2022,11:00:01,TH-Ypioca,23.8,66
16/09/2022,12:00:01,TH-Ypioca,24.8,64
16/09/2022,12:00:01,TH-Suporte,23.6,47
16/09/2022,13:00:02,TH-Suporte,22.8,43
16/09/2022,13:00:02,TH-Ypioca,24.1,69
16/09/2022,14:00:01,TH-Ypioca,24.1,69
16/09/2022,14:00:01,TH-Suporte,22.5,39
16/09/2022,15:00:01,TH-Ypioca,24.1,69
16/09/2022,15:00:01,TH-Suporte,23.1,40
16/09/2022,16:00:01,TH-Ypioca,24.0,73
16/09/2022,16:00:01,TH-Suporte,23.5,46
16/09/2022,17:00:01,TH-Ypioca,24.0,67
16/09/2022,17:00:02,TH-Suporte,24.0,44
16/09/2022,18:00:01,TH-Ypioca,23.8,73
16/09/2022,18:00:01,TH-Suporte,24.6,47
16/09/2022,19:00:01,TH-Ypioca,25.0,70
16/09/2022,19:00:01,TH-Suporte,24.6,47
17/09/2022,07:02:38,TH-Ypioca,25.7,67
17/09/2022,07:02:38,TH-Suporte,26.0,57
17/09/2022,08:00:01,TH-Ypioca,25.7,67
17/09/2022,08:00:02,TH-Suporte,26.0,57
17/09/2022,09:00:01,TH-Ypioca,25.7,67
17/09/2022,09:00:01,TH-Suporte,26.0,57
17/09/2022,10:00:01,TH-Ypioca,25.7,67
17/09/2022,10:00:01,TH-Suporte,26.0,57
17/09/2022,11:00:01,TH-Ypioca,25.7,67
17/09/2022,11:00:01,TH-Suporte,26.0,57
17/09/2022,12:00:01,TH-Ypioca,26.2,68
17/09/2022,12:00:02,TH-Suporte,26.1,59
17/09/2022,13:00:01,TH-Suporte,26.1,59
17/09/2022,13:00:01,TH-Ypioca,26.8,66
17/09/2022,14:00:01,TH-Suporte,26.1,59
17/09/2022,14:00:03,TH-Ypioca,26.8,66
17/09/2022,15:00:01,TH-Ypioca,26.8,66
17/09/2022,15:00:02,TH-Suporte,26.1,59
17/09/2022,16:00:01,TH-Ypioca,26.8,66
17/09/2022,16:00:01,TH-Suporte,26.1,59
17/09/2022,17:00:01,TH-Ypioca,27.7,64
17/09/2022,17:00:01,TH-Suporte,26.7,59
17/09/2022,18:00:01,TH-Ypioca,27.4,64
17/09/2022,18:00:02,TH-Suporte,26.7,59
17/09/2022,19:00:01,TH-Ypioca,27.2,65
17/09/2022,19:00:01,TH-Suporte,26.7,59
18/09/2022,07:02:18,406,Authentication failed,
18/09/2022,07:02:18,406,Authentication failed,
18/09/2022,07:02:24,TH-Suporte,26.7,59
18/09/2022,07:02:24,TH-Ypioca,26.5,66
18/09/2022,08:00:01,TH-Ypioca,26.5,66
18/09/2022,08:00:02,TH-Suporte,26.7,59
18/09/2022,09:00:01,TH-Ypioca,27.7,63
18/09/2022,09:00:02,TH-Suporte,26.6,60
18/09/2022,10:00:01,TH-Ypioca,27.7,63
18/09/2022,10:00:01,TH-Suporte,26.6,60
18/09/2022,11:00:01,TH-Ypioca,27.7,63
18/09/2022,11:00:01,TH-Suporte,26.6,60
18/09/2022,12:00:01,TH-Ypioca,27.7,63
18/09/2022,12:00:01,TH-Suporte,26.6,60
18/09/2022,13:00:02,TH-Ypioca,27.7,64
18/09/2022,13:00:02,TH-Suporte,26.6,60
18/09/2022,14:00:01,TH-Ypioca,27.7,64
18/09/2022,14:00:02,TH-Suporte,26.6,60
18/09/2022,15:00:01,TH-Ypioca,27.7,64
18/09/2022,15:00:01,TH-Suporte,26.6,60
18/09/2022,16:00:02,TH-Ypioca,27.7,64
18/09/2022,16:00:02,TH-Suporte,26.6,60
18/09/2022,17:00:01,TH-Ypioca,27.7,64
18/09/2022,17:00:02,TH-Suporte,26.8,61
18/09/2022,18:00:01,TH-Ypioca,27.7,64
18/09/2022,18:00:01,TH-Suporte,26.8,61
18/09/2022,19:00:01,TH-Suporte,26.8,61
18/09/2022,19:00:01,TH-Ypioca,27.7,64
21/09/2022,09:18:23,406,Authentication failed,
21/09/2022,09:18:29,TH-Ypioca,24.0,57
21/09/2022,09:18:29,TH-Suporte,24.0,42
21/09/2022,09:20:28,TH-Suporte,24.0,42
21/09/2022,09:20:29,TH-Ypioca,24.0,57
21/09/2022,10:00:01,TH-Ypioca,23.9,63
21/09/2022,10:00:01,TH-Suporte,23.9,57
21/09/2022,10:37:41,TH-Ypioca,23.9,63
21/09/2022,10:37:41,TH-Suporte,23.9,57
21/09/2022,10:37:54,TH-Ypioca,23.9,63
21/09/2022,10:37:54,TH-Suporte,23.9,57
21/09/2022,10:38:13,TH-Ypioca,23.9,63
21/09/2022,10:38:13,TH-Suporte,23.9,57
